TIME_StartTime,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,IMU_tA,IMU_tG,IMU_tM,SENS_BaroPres,SENS_BaroAlt,SENS_BaroTemp,SENS_DiffPres,SENS_DiffPresFilt,ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ,ATTC_Roll,ATTC_Pitch,ATTC_Yaw,ATTC_Thrust,OUT0_Out0,OUT0_Out1,OUT0_Out2,OUT0_Out3,OUT0_Out4,OUT0_Out5,OUT0_Out6,OUT0_Out7,LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
190450511,-1.00967037678,-5.3850941658,-7.7342581749,-0.0797760859132,-0.10138502717,0.0950727909803,0.0872686952353,0.463531732559,0.296104490757,44.2077560425,44.2077560425,46.875,985.0,237.856674194,45.9899978638,0.0,0.0,-0.659882426262,-0.165865764022,0.24980905652,0.688940703869,0.601662516594,-0.101319119334,-1.64533495903,-0.0915656015277,-0.110543772578,0.0865629911423,-1.00967037678,-5.3850941658,-7.7342581749,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23392820358,0.0,0.0,0.0,0.0,-0.0825066864491,0.0,0.0,0.0,10,0,20.0,1.92097914219
190462387,-0.86790817976,-5.47348737717,-7.59831571579,-0.0839528292418,-0.111682206392,0.111613295972,0.0768702402711,0.473570644855,0.312844991684,44.2160644531,44.2160644531,46.875,985.0,237.856674194,45.9899978638,0.0,0.0,-0.660230398178,-0.164803609252,0.25001680851,0.688786804676,0.600487649441,-0.103291869164,-1.64513194561,-0.104221560061,-0.152393102646,0.0863908827305,-0.86790817976,-5.47348737717,-7.59831571579,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23510742188,0.0,0.0,0.0,0.0,-0.0792693942785,0.0,0.0,0.0,10,0,20.0,1.92103874683
190473401,-1.08262658119,-5.09735155106,-7.69640302658,-0.088809646666,-0.09670265764,0.121987521648,0.0283946301788,0.453722298145,0.324538052082,44.1994476318,44.1994476318,46.875,985.059997559,237.345672607,45.9899978638,0.0,0.0,-0.660575151443,-0.163756176829,0.250217825174,0.688633024693,0.599322915077,-0.105233646929,-1.6449226141,-0.073887579143,-0.11640522629,0.119568586349,-1.08262658119,-5.09735155106,-7.69640302658,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23625874519,0.0,0.0,0.0,0.0,-0.0770167037845,0.0,0.0,0.0,10,0,20.0,1.92109894753
190484636,-1.28962552547,-5.44593572617,-7.90072441101,-0.0814840123057,-0.0835090726614,0.127252697945,0.071101911366,0.461195915937,0.306792587042,44.1883659363,44.1883659363,46.875,985.029968262,237.601165771,45.9899978638,0.0,0.0,-0.661035835743,-0.162780582905,0.250306338072,0.68839007616,0.598066091537,-0.107013978064,-1.64435124397,-0.114203095436,-0.107210054994,0.0994760021567,-1.28962552547,-5.44593572617,-7.90072441101,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23429369926,0.0,0.0,0.0,0.0,-0.0736306086183,0.0,0.0,0.0,10,0,20.0,1.9211589098
190495729,-1.20672333241,-5.25548696518,-8.03552246094,-0.0758050978184,-0.0693030580878,0.129409506917,0.0595855228603,0.449875503778,0.312644779682,44.2022171021,44.2022171021,46.875,984.989990234,237.941848755,45.9899978638,0.0,0.0,-0.661503493786,-0.161960378289,0.250433266163,0.68808811903,0.597080409527,-0.108652591705,-1.64365422726,-0.0639984607697,-0.0658312141895,0.120618894696,-1.20672333241,-5.25548696518,-8.03552246094,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23453402519,0.0,0.0,0.0,0.0,-0.0722879841924,0.0,0.0,0.0,10,0,20.0,1.92121970654
190506621,-1.07579421997,-5.14062404633,-7.88392972946,-0.069889113307,-0.0511215105653,0.127582088113,0.058349262923,0.500305056572,0.343268871307,44.1939048767,44.1939048767,46.875,984.989990234,237.941848755,45.9899978638,0.0,0.0,-0.661797583103,-0.161443933845,0.250484675169,0.687907993793,0.596414923668,-0.109642714262,-1.64321398735,-0.0445989966393,-0.0716871246696,0.120784625411,-1.07579421997,-5.14062404633,-7.88392972946,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23612475395,0.0,0.0,0.0,0.0,-0.0723886266351,0.0,0.0,0.0,10,0,20.0,1.9212795496
190506621,-1.07579421997,-5.14062404633,-7.88392972946,-0.069889113307,-0.0511215105653,0.127582088113,0.058349262923,0.500305056572,0.343268871307,44.1939048767,44.1939048767,46.875,984.989990234,237.941848755,45.9899978638,0.0,0.0,-0.661797583103,-0.161443933845,0.250484675169,0.687907993793,0.596414923668,-0.109642714262,-1.64321398735,-0.0445989966393,-0.0716871246696,0.120784625411,-1.07579421997,-5.14062404633,-7.88392972946,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23612475395,0.0,0.0,0.0,0.0,-0.0723886266351,0.0,0.0,0.0,10,0,20.0,1.9212795496
190518717,-1.31153702736,-5.5427274704,-7.92844200134,-0.0510263554752,-0.0264805052429,0.116959989071,0.0824310779572,0.466993302107,0.304583013058,44.1828269958,44.1828269958,46.875,985.00994873,237.771499634,45.9899978638,0.0,0.0,-0.662201106548,-0.160857126117,0.250462651253,0.687665104866,0.595523715019,-0.110707625747,-1.64252626896,-0.0897906720638,-0.0418264940381,0.0762202143669,-1.31153702736,-5.5427274704,-7.92844200134,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23736333847,0.0,0.0,0.0,0.0,-0.0733008906245,0.0,0.0,0.0,10,0,20.0,1.92133879662
190531446,-1.3304463625,-5.62751245499,-7.93029117584,-0.045494236052,0.00756976474077,0.0872674137354,0.0815458670259,0.465741038322,0.320788234472,44.1966743469,44.1966743469,46.875,985.019958496,237.686340332,45.9899978638,0.0,0.0,-0.662706136703,-0.160342663527,0.250328987837,0.6873472929,0.594543218613,-0.111598424613,-1.64151656628,-0.0838867872953,-0.0100605785847,0.0348807424307,-1.3304463625,-5.62751245499,-7.93029117584,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23758244514,0.0,0.0,0.0,0.0,-0.0734638869762,0.0,0.0,0.0,10,0,20.0,1.92139875889
190543426,-1.34097540379,-5.26583814621,-7.98319101334,-0.0391181521118,0.0233442019671,0.0540064685047,0.103899769485,0.483280241489,0.317446112633,44.2022171021,44.2022171021,46.875,985.019958496,237.686340332,45.9899978638,0.0,0.0,-0.662920773029,-0.160137221217,0.25018465519,0.6872407794,0.594008028507,-0.111832506955,-1.64107728004,-0.0278811771423,0.0208715964109,0.0300353802741,-1.34097540379,-5.26583814621,-7.98319101334,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.23763442039,0.0,0.0,0.0,0.0,-0.0739178210497,0.0,0.0,0.0,10,0,20.0,1.92145884037
