TIME_StartTime,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,IMU_tA,IMU_tG,IMU_tM,SENS_BaroPres,SENS_BaroAlt,SENS_BaroTemp,SENS_DiffPres,SENS_DiffPresFilt,ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ,ATTC_Roll,ATTC_Pitch,ATTC_Yaw,ATTC_Thrust,OUT0_Out0,OUT0_Out1,OUT0_Out2,OUT0_Out3,OUT0_Out4,OUT0_Out5,OUT0_Out6,OUT0_Out7,LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
656432455,0.522344410419,7.97183036804,6.09411048889,-0.0494649484754,-0.00921000540257,0.0361130908132,-0.0281154774129,-0.529809832573,-0.118688538671,47.349029541,47.349029541,49.625,985.699951172,231.89654541,49.0900001526,0.0,0.0,0.324945241213,-0.578043043613,0.666257858276,-0.341141223907,-2.16094136238,0.0386156216264,-1.69173455238,-0.0791585594416,-0.0103999646381,0.0368550866842,0.522344410419,7.97183036804,6.09411048889,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96081662178,0.0,0.0,0.0,0.0,0.0456268042326,0.0,0.0,0.0,10,0,20.0,4.25082969666
656444822,0.28249925375,8.25246143341,6.24569177628,-0.0822140052915,-0.0382063835859,0.0396388545632,-0.0309314802289,-0.559835553169,-0.141850039363,47.3407211304,47.3407211304,49.625,985.699951172,231.89654541,49.0900001526,0.0,0.0,0.324840098619,-0.578310728073,0.666436731815,-0.340437591076,-2.16227769852,0.0392233729362,-1.69125103951,-0.0715544819832,-0.0569269284606,0.0377894304693,0.28249925375,8.25246143341,6.24569177628,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96263885498,0.0,0.0,0.0,0.0,0.0427464842796,0.0,0.0,0.0,10,0,20.0,4.25088834763
656456458,0.0413451120257,8.02962207794,5.78943729401,-0.0976194143295,-0.00565049145371,0.0350331775844,-0.0689504146576,-0.571516275406,-0.12632279098,47.3268699646,47.3268699646,49.75,985.729980469,231.641189575,49.0900001526,0.0,0.0,0.324424028397,-0.578505456448,0.666739046574,-0.339911341667,-2.16379618645,0.0393413491547,-1.69134247303,-0.129125833511,0.00804379675537,0.00100274849683,0.0413451120257,8.02962207794,5.78943729401,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96350312233,0.0,0.0,0.0,0.0,0.0403752550483,0.0,0.0,0.0,10,0,20.0,4.25094795227
656467308,0.390149205923,7.87200737,5.49324274063,-0.0852165296674,0.0243863388896,0.0312009770423,-0.0689504146576,-0.571516275406,-0.12632279098,47.3407211304,47.3407211304,49.75,985.729980469,231.641189575,49.0900001526,0.0,0.0,0.324161976576,-0.578517615795,0.666955173016,-0.339716553688,-2.16452646255,0.0393491461873,-1.69165670872,-0.111002027988,0.00914360862225,-0.00397295784205,0.390149205923,7.87200737,5.49324274063,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96384930611,0.0,0.0,0.0,0.0,0.0413088463247,0.0,0.0,0.0,10,0,20.0,4.25100803375
656479324,0.574897825718,8.21687602997,5.2419719696,-0.0723422542214,0.0646412968636,0.0200399737805,-0.0333332084119,-0.557197868824,-0.141951978207,47.3185577393,47.3185577393,49.75,985.709960938,231.811416626,49.0900001526,0.0,0.0,0.323695898056,-0.578481435776,0.667263150215,-0.339617758989,-2.16541028023,0.0390654802322,-1.69234848022,-0.043213956058,0.0760339424014,0.0217002481222,0.574897825718,8.21687602997,5.2419719696,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96517801285,0.0,0.0,0.0,0.0,0.0449359752238,0.0,0.0,0.0,10,0,20.0,4.25106811523
656491405,0.781144201756,8.46069145203,4.85772752762,-0.0351757332683,0.0658903345466,0.010028867051,-0.0423125512898,-0.555150210857,-0.132182583213,47.332408905,47.332408905,49.75,985.709960938,231.811416626,49.0900001526,0.0,0.0,0.323394477367,-0.578533649445,0.667378842831,-0.339588433504,-2.16592097282,0.0387362875044,-1.69261825085,-0.0556817650795,0.00813025981188,-0.0288170464337,0.781144201756,8.46069145203,4.85772752762,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96655988693,0.0,0.0,0.0,0.0,0.0484445281327,0.0,0.0,0.0,10,0,20.0,4.25113296509
656503496,0.488139569759,9.10170650482,4.48163461685,0.0292717050761,0.0628581792116,0.0137344524264,-0.061041161418,-0.565769731998,-0.127121210098,47.3185577393,47.3185577393,49.75,985.75994873,231.38583374,49.0900001526,0.0,0.0,0.323394477367,-0.578533649445,0.667378842831,-0.339588433504,-2.16592097282,0.0387362875044,-1.69261825085,-0.0556817650795,0.00813025981188,-0.0288170464337,0.781144201756,8.46069145203,4.85772752762,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96655988693,0.0,0.0,0.0,0.0,0.0484445281327,0.0,0.0,0.0,10,0,20.0,4.25113296509
656503496,0.488139569759,9.10170650482,4.48163461685,0.0292717050761,0.0628581792116,0.0137344524264,-0.061041161418,-0.565769731998,-0.127121210098,47.3185577393,47.3185577393,49.75,985.75994873,231.38583374,49.0900001526,0.0,0.0,0.323366343975,-0.578251302242,0.667438149452,-0.339979529381,-2.16531610489,0.0384763367474,-1.69331252575,0.0504720956087,0.0946607589722,0.0255220998079,0.488139569759,9.10170650482,4.48163461685,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96536540985,0.0,0.0,0.0,0.0,0.0473871529102,0.0,0.0,0.0,10,0,20.0,4.25118875504
656517182,0.623697519302,8.72012996674,5.17470502853,0.119683675468,0.0329119563103,0.0405937731266,-0.0231698099524,-0.556749761105,-0.147310674191,47.3517990112,47.3517990112,49.75,985.739990234,231.556060791,49.0900001526,0.0,0.0,0.323872625828,-0.577744245529,0.667315065861,-0.340600550175,-2.16351008415,0.0386998020113,-1.69383466244,0.100977323949,0.0178682692349,0.0263964533806,0.623697519302,8.72012996674,5.17470502853,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96478295326,0.0,0.0,0.0,0.0,0.0420541167259,0.0,0.0,0.0,10,0,20.0,4.25124931335
656528951,0.804514825344,8.27903366089,6.01195240021,0.134506613016,-0.00658125523478,0.0351348295808,-0.0376874767244,-0.560932993889,-0.133245646954,47.3296394348,47.3296394348,49.75,985.739990234,231.556060791,49.0900001526,0.0,0.0,0.324484676123,-0.577515482903,0.667066156864,-0.340893507004,-2.16208386421,0.0391729474068,-1.6935697794,0.149275913835,-0.0327978692949,0.0352969169617,0.804514825344,8.27903366089,6.01195240021,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.96460747719,0.0,0.0,0.0,0.0,0.039808832109,0.0,0.0,0.0,10,0,20.0,4.25130844116
