TIME_StartTime,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,IMU_tA,IMU_tG,IMU_tM,SENS_BaroPres,SENS_BaroAlt,SENS_BaroTemp,SENS_DiffPres,SENS_DiffPresFilt,ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ,ATTC_Roll,ATTC_Pitch,ATTC_Yaw,ATTC_Thrust,OUT0_Out0,OUT0_Out1,OUT0_Out2,OUT0_Out3,OUT0_Out4,OUT0_Out5,OUT0_Out6,OUT0_Out7,LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
206649363,0.220109254122,4.5483379364,9.3446559906,-0.256222486496,-0.0801766738296,-0.0227182041854,0.00341101223603,-0.388806730509,-0.427560418844,48.8947372437,48.8947372437,51.125,985.570007324,233.003158569,50.6499977112,0.0,0.0,-0.147452354431,0.676711261272,-0.706779539585,0.144160747528,-2.72638392448,0.013322613202,-1.61145043373,-0.296438932419,-0.150194436312,-0.0476683750749,0.220109254122,4.5483379364,9.3446559906,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.45299863815,0.0,0.0,0.0,0.0,0.0266694426537,0.0,0.0,0.0,10,0,20.0,2.00211000443
206660895,-0.230982542038,4.73625946045,8.79930400848,-0.280900478363,-0.0647422149777,-0.0193177741021,-0.0336266122758,-0.379891008139,-0.410569667816,48.8864250183,48.8864250183,51.125,985.529968262,233.343688965,50.6499977112,0.0,0.0,-0.146560296416,0.677168011665,-0.706816136837,0.142739951611,-2.72973537445,0.0138649493456,-1.61073827744,-0.293184548616,-0.0341584049165,-0.0179389994591,-0.230982542038,4.73625946045,8.79930400848,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.45477223396,0.0,0.0,0.0,0.0,0.0264212768525,0.0,0.0,0.0,10,0,20.0,2.00217008591
206672828,-0.36879825592,4.14274835587,8.7869386673,-0.291136950254,-0.00768137630075,-0.0188380498439,0.0175870787352,-0.344215810299,-0.404476672411,48.8891944885,48.8891944885,51.125,985.570007324,233.003158569,50.6499977112,0.0,0.0,-0.145400196314,0.677675962448,-0.706837713718,0.141401931643,-2.73334312439,0.0138997556642,-1.61003828049,-0.315001368523,-0.00700366869569,-0.0482030063868,-0.36879825592,4.14274835587,8.7869386673,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.45585894585,0.0,0.0,0.0,0.0,0.026536129415,0.0,0.0,0.0,10,0,20.0,2.00222992897
206684917,-0.520973145962,3.75409603119,9.13768386841,-0.291391342878,0.062567435205,-0.011346896179,0.00751158036292,-0.374529570341,-0.437209993601,48.8975067139,48.8975067139,51.375,985.570007324,233.003158569,50.6499977112,0.0,0.0,-0.14387242496,0.678055584431,-0.70698428154,0.140408486128,-2.73696804047,0.0130219422281,-1.60989224911,-0.290352731943,0.0958020612597,-0.0165748316795,-0.520973145962,3.75409603119,9.13768386841,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.45556735992,0.0,0.0,0.0,0.0,0.0266414284706,0.0,0.0,0.0,10,0,20.0,2.00229048729
206698062,-0.0568413287401,3.60939073563,9.7558259964,-0.28834271431,0.0985185205936,-0.00654555717483,0.00929645821452,-0.37657558918,-0.424467593431,48.8808860779,48.8808860779,51.375,985.539978027,233.258560181,50.6499977112,0.0,0.0,-0.142292588949,0.678453505039,-0.707125127316,0.139383614063,-2.740711689,0.0121070221066,-1.60971653461,-0.309672057629,0.0235847327858,-0.0333956107497,-0.0568413287401,3.60939073563,9.7558259964,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.4563229084,0.0,0.0,0.0,0.0,0.0251752510667,0.0,0.0,0.0,10,0,20.0,2.00235152245
206709632,-0.324390023947,3.91007375717,9.39709377289,-0.275929301977,0.0820717141032,-0.0160905439407,-0.00354466028512,-0.34419515729,-0.410652965307,48.9224357605,48.9224357605,51.375,985.539978027,233.258560181,50.6499977112,0.0,0.0,-0.140799373388,0.678775429726,-0.707292079926,0.138483166695,-2.74414920807,0.0111748585477,-1.60968792439,-0.274542927742,0.0666474699974,-0.0209793262184,-0.324390023947,3.91007375717,9.39709377289,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.4563229084,0.0,0.0,0.0,0.0,0.0251752510667,0.0,0.0,0.0,10,0,20.0,2.00235152245
206709632,-0.324390023947,3.91007375717,9.39709377289,-0.275929301977,0.0820717141032,-0.0160905439407,-0.00354466028512,-0.34419515729,-0.410652965307,48.9224357605,48.9224357605,51.375,985.539978027,233.258560181,50.6499977112,0.0,0.0,-0.140799373388,0.678775429726,-0.707292079926,0.138483166695,-2.74414920807,0.0111748585477,-1.60968792439,-0.274542927742,0.0666474699974,-0.0209793262184,-0.324390023947,3.91007375717,9.39709377289,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.45756673813,0.0,0.0,0.0,0.0,0.0234567653388,0.0,0.0,0.0,10,0,20.0,2.00241017342
206720916,-0.406156092882,3.88297843933,9.15681934357,-0.253913402557,0.0655708536506,-0.013484377414,0.0160138774663,-0.374613851309,-0.441252738237,48.8919677734,48.8919677734,51.25,985.619995117,232.577529907,50.6499977112,0.0,0.0,-0.139510110021,0.679163873196,-0.707363903522,0.137512758374,-2.74739766121,0.0105816330761,-1.60935497284,-0.262326061726,0.0350969322026,-0.0420632585883,-0.406156092882,3.88297843933,9.15681934357,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.45476818085,0.0,0.0,0.0,0.0,0.0223580598831,0.0,0.0,0.0,10,0,20.0,2.0024702549
206731703,-0.185678914189,4.03625679016,9.52871799469,-0.237723201513,0.0714462995529,-0.0130057921633,0.00744991097599,-0.36622184515,-0.430425405502,48.8891944885,48.8891944885,51.25,985.549987793,233.173431396,50.6499977112,0.0,0.0,-0.138683006167,0.679399907589,-0.707398533821,0.137004077435,-2.74931430817,0.0100473640487,-1.60917329788,-0.242869183421,0.0243419669569,-0.0407788343728,-0.185678914189,4.03625679016,9.52871799469,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.45476818085,0.0,0.0,0.0,0.0,0.0223580598831,0.0,0.0,0.0,10,0,20.0,2.0024702549
206742711,-0.377538591623,4.12237787247,9.13812255859,-0.202014222741,0.101532317698,-0.0254055038095,-0.014374868013,-0.381646245718,-0.429217159748,48.9030456543,48.9030456543,51.25,985.549987793,233.173431396,50.6499977112,0.0,0.0,-0.137405440211,0.679693937302,-0.707445025444,0.13659273088,-2.75172567368,0.00873119570315,-1.60907912254,-0.195409506559,0.112018108368,-0.0318883098662,-0.377538591623,4.12237787247,9.13812255859,0.0,0.0,0.0,0.0500000007451,1118.0,1118.0,1118.0,1118.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-3.45557403564,0.0,0.0,0.0,0.0,0.0198343787342,0.0,0.0,0.0,10,0,20.0,2.00253033638
