TIME_StartTime,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,IMU_tA,IMU_tG,IMU_tM,SENS_BaroPres,SENS_BaroAlt,SENS_BaroTemp,SENS_DiffPres,SENS_DiffPresFilt,ATT_qw,ATT_qx,ATT_qy,ATT_qz,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ,ATTC_Roll,ATTC_Pitch,ATTC_Yaw,ATTC_Thrust,OUT0_Out0,OUT0_Out1,OUT0_Out2,OUT0_Out3,OUT0_Out4,OUT0_Out5,OUT0_Out6,OUT0_Out7,LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV
172050395,-0.897275030613,6.80846214294,-7.37250566483,0.0265059098601,-0.0258139893413,0.0497913882136,0.0462904907763,-0.256874263287,0.482807993889,48.0304718018,48.0304718018,50.75,986.309997559,226.705505371,50.0699996948,0.0,0.0,0.670460164547,-0.288010805845,0.245871201158,-0.63802844286,-0.776022851467,-0.03783351928,-1.50576984882,0.0204055458307,-0.0216903947294,0.0387588404119,-0.897275030613,6.80846214294,-7.37250566483,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.86081552505,0.0,0.0,0.0,0.0,-0.0202665794641,0.0,0.0,0.0,10,0,20.0,1.82903540134
172061693,-0.526250183582,6.73061513901,-6.91768026352,0.0414309278131,-0.0248965043575,0.0546652004123,0.0425744205713,-0.25877147913,0.491385519505,48.0193901062,48.0193901062,50.75,986.289978027,226.875671387,50.0699996948,0.0,0.0,0.670741677284,-0.288053005934,0.24562945962,-0.637806594372,-0.775748431683,-0.0379454903305,-1.5049636364,0.0241171121597,-0.0404186546803,0.0393326878548,-0.526250183582,6.73061513901,-6.91768026352,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.86247611046,0.0,0.0,0.0,0.0,-0.0240061301738,0.0,0.0,0.0,10,0,20.0,1.82909524441
172072852,-0.5091329813,6.71082258224,-6.92474555969,0.0578532032669,-0.00893207080662,0.0529517307878,0.00493091950193,-0.254926413298,0.510734796524,48.0470924377,48.0470924377,50.75,986.289978027,226.875671387,50.0699996948,0.0,0.0,0.670846581459,-0.287915378809,0.245506346226,-0.637805819511,-0.775351345539,-0.0378830768168,-1.5048404932,0.0307305753231,-0.0186139717698,0.0204151794314,-0.5091329813,6.71082258224,-6.92474555969,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.86451554298,0.0,0.0,0.0,0.0,-0.0259666573256,0.0,0.0,0.0,10,0,20.0,1.8291554451
172085585,-0.723417580128,6.46090507507,-6.89813041687,0.0805786773562,0.0256439168006,0.0573060438037,0.0417190976441,-0.255774348974,0.493094056845,48.0277023315,48.0277023315,50.625,986.299987793,226.790588379,50.0699996948,0.0,0.0,0.671238601208,-0.287522375584,0.245266646147,-0.637662947178,-0.774385392666,-0.0374285951257,-1.50424015522,0.0198398437351,0.0285709295422,0.0260762106627,-0.723417580128,6.46090507507,-6.89813041687,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.86660408974,0.0,0.0,0.0,0.0,-0.0273634493351,0.0,0.0,0.0,10,0,20.0,1.82921648026
172098306,-0.684585094452,6.61205482483,-6.97304677963,0.0651701465249,0.0506120547652,0.0592982955277,0.0222200788558,-0.26058870554,0.500202476978,48.0249290466,48.0249290466,50.625,986.289978027,226.875671387,50.0699996948,0.0,0.0,0.67145460844,-0.287112623453,0.245242327452,-0.637629449368,-0.773700475693,-0.0368130616844,-1.50413203239,0.0479226373136,0.0397764071822,0.0514150746167,-0.684585094452,6.61205482483,-6.97304677963,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.86810874939,0.0,0.0,0.0,0.0,-0.0267865993083,0.0,0.0,0.0,10,0,20.0,1.82927548885
172110161,-0.617440998554,6.49243831635,-6.95900583267,0.0378666482866,0.0561314001679,0.0617370903492,0.0297716073692,-0.226375609636,0.513361990452,48.0304718018,48.0304718018,50.875,986.329956055,226.535354614,50.0699996948,0.0,0.0,0.671580433846,-0.286860764027,0.245380148292,-0.637557268143,-0.773502886295,-0.0362032204866,-1.5040845871,0.0121741266921,0.0275856181979,0.052957739681,-0.617440998554,6.49243831635,-6.95900583267,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.87013077736,0.0,0.0,0.0,0.0,-0.027144216001,0.0,0.0,0.0,10,0,20.0,1.82933533192
172121667,-0.662088155746,6.66348743439,-6.99820947647,0.00756403896958,0.0452879481018,0.0580639056861,0.0496669858694,-0.258849740028,0.48392188549,48.0138511658,48.0138511658,50.625,986.329956055,226.535354614,50.0699996948,0.0,0.0,0.671731233597,-0.286783903837,0.245527103543,-0.63737642765,-0.773600697517,-0.0357297472656,-1.50376796722,-0.0232605114579,0.0196008309722,0.0376275517046,-0.662088155746,6.66348743439,-6.99820947647,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.87010097504,0.0,0.0,0.0,0.0,-0.0265979133546,0.0,0.0,0.0,10,0,20.0,1.82939553261
172133609,-0.743032097816,6.75860500336,-6.90706062317,-0.00247156340629,0.029949914664,0.0581931732595,-4.9775367188e-06,-0.248611330986,0.517952978611,48.0443191528,48.0443191528,50.625,986.299987793,226.790588379,50.0699996948,0.0,0.0,0.671837806702,-0.286750465631,0.245670124888,-0.637223958969,-0.773760616779,-0.0353549420834,-1.5035200119,-0.00718308333308,0.00367641448975,0.0378628671169,-0.743032097816,6.75860500336,-6.90706062317,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.87057328224,0.0,0.0,0.0,0.0,-0.0265550240874,0.0,0.0,0.0,10,0,20.0,1.82945513725
172144411,-0.403846174479,6.74711942673,-6.60587978363,-0.0094668129459,0.0220935083926,0.052832107991,0.0614253506064,-0.235007539392,0.494762599468,48.0387802124,48.0387802124,50.875,986.320007324,226.620437622,50.0699996948,0.0,0.0,0.671903967857,-0.286824852228,0.245741456747,-0.637093186378,-0.773987054825,-0.0352463014424,-1.50325620174,-0.00325958244503,-0.0391762927175,0.0433564484119,-0.403846174479,6.74711942673,-6.60587978363,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.87173461914,0.0,0.0,0.0,0.0,-0.0254558734596,0.0,0.0,0.0,10,0,20.0,1.82951569557
172155420,-0.635886311531,6.38826847076,-6.80292797089,-0.0104768741876,0.00313028041273,0.0482849441469,0.0402737297118,-0.256662726402,0.492733955383,48.0470924377,48.0470924377,50.625,986.269958496,227.045822144,50.0699996948,0.0,0.0,0.67201590538,-0.286979705095,0.245848417282,-0.636864185333,-0.774396717548,-0.0351133085787,-1.50277686119,-0.0570675469935,0.0046227928251,0.0202749930322,-0.635886311531,6.38826847076,-6.80292797089,0.0,0.0,0.0,0.0500000007451,1075.0,1075.0,1075.0,1075.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-2.87308883667,0.0,0.0,0.0,0.0,-0.0232430957258,0.0,0.0,0.0,10,0,20.0,1.82957649231
